"index","id","chain","offer","repeattrips","repeater","offerdate"
12,99477625,18,1197502,0,f,"2013-03-28"
10,99481184,15,1197502,0,f,"2013-03-27"
12,99501505,18,1197502,0,f,"2013-04-18"
5,99509388,17,1197502,0,f,"2013-03-29"
12,99510365,18,1197502,0,f,"2013-03-27"
10,99523112,15,1197502,1,t,"2013-04-01"
5,99537521,17,1197502,1,t,"2013-03-28"
2,99539357,4,1197502,0,f,"2013-03-30"
10,99544578,15,1197502,0,f,"2013-03-28"
15,99549229,88,1197502,0,f,"2013-03-26"
10,99551842,15,1200581,0,f,"2013-04-01"
9,99572156,14,1197502,0,f,"2013-03-25"
12,99580828,18,1197502,0,f,"2013-04-07"
8,99584571,20,1197502,0,f,"2013-04-02"
10,99603641,15,1204576,0,f,"2013-04-06"
10,99642431,15,1197502,0,f,"2013-03-25"
5,99644579,17,1197502,0,f,"2013-03-25"
10,99646230,15,1197502,1,t,"2013-03-29"
2,99646260,4,1208251,3,t,"2013-04-23"
12,99673095,18,1197502,0,f,"2013-03-27"
10,99673798,15,1204821,0,f,"2013-04-02"
40,99730812,95,1197502,0,f,"2013-03-27"
5,99735795,17,1200581,0,f,"2013-03-31"
10,99749966,15,1200582,0,f,"2013-04-02"
9,99752866,14,1197502,0,f,"2013-03-28"
10,99780431,15,1197502,0,f,"2013-03-27"
40,99782855,95,1197502,0,f,"2013-03-28"
8,99790764,20,1200581,0,f,"2013-04-05"
5,99803120,17,1197502,0,f,"2013-04-05"
2,99814147,4,1197502,0,f,"2013-03-28"
10,99832583,15,1204822,0,f,"2013-04-03"
9,99859747,14,1197502,1,t,"2013-03-29"
2,99865610,4,1200581,1,t,"2013-03-29"
9,99909413,14,1197502,0,f,"2013-04-05"
9,99917338,14,1200582,0,f,"2013-04-02"
3,99920806,3,1197502,0,f,"2013-04-01"
10,99922755,15,1204576,0,f,"2013-04-04"
9,99926227,14,1197502,0,f,"2013-03-28"
10,99989872,15,1197502,0,f,"2013-04-03"
10,100007447,15,1208251,1,t,"2013-04-24"
3,100012115,3,1208251,1,t,"2013-04-23"
3,100017875,3,1200581,0,f,"2013-03-31"
12,100033247,18,1200581,0,f,"2013-03-30"
8,100043455,20,1197502,0,f,"2013-03-26"
2,100051423,4,1197502,0,f,"2013-03-26"
10,100053952,15,1204821,0,f,"2013-04-17"
15,100072053,88,1197502,0,f,"2013-04-07"
8,100084808,20,1197502,0,f,"2013-03-26"
5,100166617,17,1197502,0,f,"2013-03-27"
40,100172712,95,1200581,0,f,"2013-03-30"
5,100200838,17,1208251,0,f,"2013-04-24"
5,100203970,17,1197502,0,f,"2013-03-27"
8,100230365,20,1197502,0,f,"2013-03-30"
12,100242632,18,1197502,0,f,"2013-03-29"
10,100245416,15,1208251,0,f,"2013-04-23"
10,100255631,15,1197502,0,f,"2013-03-30"
3,100258679,3,1208252,0,f,"2013-04-25"
12,100262437,18,1200581,0,f,"2013-03-30"
10,100295603,15,1197502,0,f,"2013-03-28"
15,100304002,88,1197502,0,f,"2013-04-05"
5,100336704,17,1208252,0,f,"2013-04-26"
3,100337236,3,1197502,0,f,"2013-03-27"
15,100388469,88,1208251,0,f,"2013-04-22"
2,100398864,4,1208251,0,f,"2013-04-23"
10,100409626,15,1197502,0,f,"2013-03-28"
10,100409941,15,1197502,0,f,"2013-03-25"
8,100432793,20,1197502,0,f,"2013-03-30"
8,100436813,20,1208251,0,f,"2013-04-25"
10,100436891,15,1197502,0,f,"2013-04-04"
10,100444554,15,1208251,1,t,"2013-04-30"
5,100453554,17,1197502,0,f,"2013-03-28"
9,100464937,14,1200581,0,f,"2013-04-13"
10,100470893,15,1204576,0,f,"2013-04-07"
2,100472970,4,1197502,0,f,"2013-03-30"
2,100541937,4,1200581,0,f,"2013-04-02"
2,100560096,4,1197502,0,f,"2013-04-25"
9,100568149,14,1197502,0,f,"2013-04-16"
10,100573433,15,1200581,0,f,"2013-04-23"
8,100630795,20,1197502,0,f,"2013-03-27"
2,100656827,4,1197502,0,f,"2013-04-02"
2,100662797,4,1197502,0,f,"2013-03-25"
10,100673476,15,1197502,0,f,"2013-03-25"
10,100697908,15,1197502,0,f,"2013-03-25"
2,100706175,4,1197502,0,f,"2013-03-25"
12,100740206,18,1197502,0,f,"2013-03-25"
10,100783010,15,1197502,0,f,"2013-03-25"
2,100787762,4,1208251,0,f,"2013-04-23"
10,100792444,15,1197502,0,f,"2013-03-26"
2,100842719,4,1208251,0,f,"2013-04-24"
10,100860899,15,1204576,0,f,"2013-04-07"
10,100869455,15,1197502,0,f,"2013-03-25"
5,100909917,17,1197502,0,f,"2013-03-25"
9,100910717,14,1197502,0,f,"2013-04-08"
10,100931022,15,1197502,1,t,"2013-04-18"
3,100987885,3,1197502,0,f,"2013-03-25"
12,101021750,18,1204822,1,t,"2013-04-11"
40,101042547,95,1204822,0,f,"2013-04-18"
10,101047128,15,1204821,2,t,"2013-04-01"
10,101059240,15,1204821,3,t,"2013-04-15"
5,101068336,17,1200581,0,f,"2013-03-30"
10,101132595,15,1197502,1,t,"2013-03-26"
2,101135633,4,1197502,1,t,"2013-03-27"
3,101138109,3,1208251,0,f,"2013-04-23"
15,101149630,88,1204576,0,f,"2013-04-04"
3,101155708,3,1197502,0,f,"2013-04-06"
15,101183396,88,1197502,2,t,"2013-03-29"
10,101189396,15,1204822,1,t,"2013-04-05"
10,101197224,15,1197502,0,f,"2013-03-31"
9,101201035,14,1200581,6,t,"2013-04-01"
10,101205665,15,1208251,0,f,"2013-04-25"
15,101236797,88,1197502,0,f,"2013-03-26"
10,101241099,15,1197502,0,f,"2013-03-25"
2,101259888,4,1204576,0,f,"2013-04-06"
2,101277904,4,1200581,0,f,"2013-04-01"
2,101319360,4,1197502,0,f,"2013-04-21"
10,101326517,15,1197502,0,f,"2013-04-16"
5,101351577,17,1208251,1,t,"2013-04-23"
9,101367043,14,1197502,0,f,"2013-04-02"
2,101379120,4,1197502,0,f,"2013-04-17"
3,101411031,3,1197502,1,t,"2013-03-29"
10,101437624,15,1197502,0,f,"2013-04-07"
9,101486048,14,1197502,1,t,"2013-03-27"
10,101505637,15,1197502,0,f,"2013-03-30"
2,101506864,4,1197502,0,f,"2013-03-25"
12,101515916,18,1200581,0,f,"2013-03-30"
15,101521428,88,1208251,1,t,"2013-04-25"
15,101525440,88,1208251,3,t,"2013-04-23"
15,101536950,88,1197502,0,f,"2013-03-27"
5,101549837,17,1197502,0,f,"2013-03-27"
5,101562262,17,1204576,0,f,"2013-04-05"
2,101590282,4,1197502,0,f,"2013-03-25"
15,101598981,88,1204576,0,f,"2013-04-08"
40,101600793,95,1197502,0,f,"2013-03-29"
2,101610544,4,1208252,0,f,"2013-04-23"
5,101612812,17,1208252,0,f,"2013-04-27"
15,101623425,88,1204576,0,f,"2013-04-04"
2,101637031,4,1197502,0,f,"2013-04-21"
9,101640346,14,1197502,0,f,"2013-04-22"
12,101655495,18,1197502,0,f,"2013-03-30"
40,101667297,95,1197502,0,f,"2013-03-25"
9,101669492,14,1204576,0,f,"2013-04-04"
12,101671193,18,1204821,1,t,"2013-04-20"
12,101715656,18,1204576,0,f,"2013-04-05"
10,101718823,15,1208251,1,t,"2013-04-23"
2,101735167,4,1197502,1,t,"2013-03-29"
2,101776473,4,1197502,1,t,"2013-03-29"
8,101795263,20,1200581,1,t,"2013-03-30"
9,101797290,14,1197502,0,f,"2013-03-29"
40,101814682,95,1197502,1,t,"2013-03-27"
5,101814795,17,1197502,0,f,"2013-03-26"
15,101817278,88,1197502,0,f,"2013-03-25"
12,101827329,18,1197502,0,f,"2013-03-28"
8,101845145,20,1197502,0,f,"2013-03-29"
2,101900901,4,1197502,0,f,"2013-03-26"
8,101910468,20,1197502,0,f,"2013-04-02"
10,101916427,15,1197502,0,f,"2013-03-29"
10,101956109,15,1197502,0,f,"2013-03-26"
10,101961875,15,1208251,0,f,"2013-04-28"
9,101973933,14,1208251,0,f,"2013-04-28"
12,101974103,18,1197502,0,f,"2013-03-26"
9,101988510,14,1197502,0,f,"2013-04-20"
15,101999309,88,1197502,0,f,"2013-03-28"
2,102010058,4,1208252,2,t,"2013-04-25"
15,102014805,88,1197502,0,f,"2013-03-25"
10,102015445,15,1197502,0,f,"2013-03-25"
2,102016613,4,1197502,0,f,"2013-03-25"
10,102036434,15,1204821,0,f,"2013-04-05"
2,102054128,4,1197502,0,f,"2013-03-25"
3,102058116,3,1197502,0,f,"2013-03-25"
15,102104939,88,1197502,0,f,"2013-04-18"
10,102107338,15,1197502,0,f,"2013-03-26"
10,102119207,15,1208251,0,f,"2013-04-24"
10,102130922,15,1200581,0,f,"2013-03-31"
8,102146923,20,1197502,0,f,"2013-03-31"
10,102218675,15,1208251,0,f,"2013-04-28"
10,102262420,15,1208251,0,f,"2013-04-24"
5,102265372,17,1197502,0,f,"2013-03-29"
3,102268011,3,1208251,1,t,"2013-04-27"
12,102352819,18,1197502,2,t,"2013-03-28"
2,102400323,4,1200582,1,t,"2013-03-31"
15,102419304,88,1197502,0,f,"2013-03-25"
12,102473695,18,1197502,0,f,"2013-03-26"
10,102476636,15,1197502,0,f,"2013-03-31"
40,102488572,95,1204576,4,t,"2013-04-04"
5,102510206,17,1197502,1,t,"2013-03-27"
40,102511948,95,1197502,0,f,"2013-03-28"
8,102554249,20,1197502,1,t,"2013-03-28"
8,102569751,20,1208251,1,t,"2013-04-23"
12,102580792,18,1200582,0,f,"2013-03-31"
3,102587259,3,1197502,0,f,"2013-04-20"
8,102587549,20,1208251,2,t,"2013-04-24"
8,102591842,20,1197502,3,t,"2013-03-27"
5,102592113,17,1197502,0,f,"2013-03-28"
15,102602473,88,1197502,0,f,"2013-03-25"
15,102605388,88,1197502,0,f,"2013-03-27"
10,102614466,15,1204576,0,f,"2013-04-06"
9,102625414,14,1204576,0,f,"2013-04-23"
8,102681338,20,1197502,0,f,"2013-04-05"
3,102682179,3,1208251,0,f,"2013-04-26"
5,102691699,17,1197502,1,t,"2013-03-28"
9,102730854,14,1197502,1,t,"2013-04-16"
10,102740282,15,1197502,0,f,"2013-03-25"
2,102745775,4,1197502,0,f,"2013-03-26"
10,102766968,15,1197502,0,f,"2013-03-25"
10,102767850,15,1208251,0,f,"2013-04-25"
2,102778941,4,1197502,0,f,"2013-04-19"
12,102782870,18,1208251,3,t,"2013-04-25"
10,102786301,15,1200581,0,f,"2013-03-30"
8,102793902,20,1197502,0,f,"2013-03-30"
9,102796996,14,1197502,0,f,"2013-04-19"
9,102801070,14,1204576,0,f,"2013-04-06"
8,102803307,20,1197502,1,t,"2013-03-29"
5,102817469,17,1197502,0,f,"2013-04-16"
10,102830216,15,1197502,0,f,"2013-03-25"
2,102833238,4,1208251,0,f,"2013-04-24"
2,102837856,4,1208251,4,t,"2013-04-23"
9,102850487,14,1197502,0,f,"2013-03-26"
40,102852076,95,1197502,0,f,"2013-04-01"
10,102871703,15,1197502,0,f,"2013-04-16"
2,102889477,4,1197502,0,f,"2013-04-09"
2,102891523,4,1197502,0,f,"2013-04-01"
2,102900714,4,1200988,0,f,"2013-03-16"
10,102912484,15,1197502,0,f,"2013-03-28"
10,102918075,15,1197502,0,f,"2013-03-25"
2,102923325,4,1204822,6,t,"2013-04-17"
10,102936060,15,1204822,0,f,"2013-04-05"
10,102945158,15,1204576,0,f,"2013-04-04"
2,102961021,4,1208251,2,t,"2013-04-25"
10,102970463,15,1197502,0,f,"2013-04-20"
15,102973230,88,1208252,1,t,"2013-04-25"
2,102973979,4,1208251,0,f,"2013-04-26"
5,102987840,17,1208252,0,f,"2013-04-24"
10,102999849,15,1204822,0,f,"2013-04-01"
12,103007086,18,1197502,0,f,"2013-03-26"
40,103008349,95,1197502,0,f,"2013-03-25"
10,103012299,15,1197502,0,f,"2013-04-01"
10,103014241,15,1197502,0,f,"2013-03-25"
10,103016635,15,1197502,0,f,"2013-03-28"
10,103018990,15,1197502,1,t,"2013-04-20"
40,103019549,95,1197502,0,f,"2013-03-28"
2,103024818,4,1197502,1,t,"2013-03-29"
10,103032915,15,1208251,1,t,"2013-04-25"
5,103036903,17,1197502,0,f,"2013-03-28"
3,103037388,3,1200581,0,f,"2013-04-03"
5,103039211,17,1197502,0,f,"2013-03-28"
9,103042254,14,1197502,0,f,"2013-04-08"
10,103055036,15,1208251,0,f,"2013-04-25"
2,103055051,4,1200581,1,t,"2013-03-31"
2,103070447,4,1197502,1,t,"2013-03-27"
8,103071558,20,1204822,0,f,"2013-04-01"
10,103079601,15,1197502,0,f,"2013-03-26"
2,103086878,4,1197502,0,f,"2013-04-20"
3,103099030,3,1208251,1,t,"2013-04-27"
12,103102526,18,1197502,1,t,"2013-03-26"
10,103104842,15,1204576,0,f,"2013-04-04"
10,103105001,15,1208251,0,f,"2013-04-26"
10,103110242,15,1204576,1,t,"2013-04-04"
8,103112926,20,1197502,0,f,"2013-03-25"
10,103128329,15,1197502,0,f,"2013-03-31"
8,103130069,20,1197502,0,f,"2013-03-27"
5,103132791,17,1197502,0,f,"2013-03-29"
3,103134281,3,1197502,0,f,"2013-04-19"
3,103157696,3,1197502,0,f,"2013-03-29"
5,103158552,17,1208251,1,t,"2013-04-28"
5,103168884,17,1197502,0,f,"2013-04-03"
9,103189653,14,1197502,1,t,"2013-03-27"
10,103209315,15,1204576,0,f,"2013-04-06"
5,103229418,17,1197502,0,f,"2013-03-30"
10,103233506,15,1200988,0,f,"2013-04-09"
10,103241253,15,1204576,1,t,"2013-04-06"
5,103247295,17,1200582,0,f,"2013-04-01"
12,103255324,18,1200581,0,f,"2013-03-31"
5,103259590,17,1197502,0,f,"2013-03-31"
10,103261699,15,1197502,0,f,"2013-03-27"
9,103270927,14,1197502,0,f,"2013-03-29"
15,103273049,88,1197502,0,f,"2013-03-29"
15,103308609,88,1197502,2,t,"2013-03-26"
12,103309444,18,1197502,0,f,"2013-03-27"
12,103311116,18,1197502,0,f,"2013-03-27"
10,103337749,15,1204576,0,f,"2013-04-07"
9,103339467,14,1200581,0,f,"2013-03-30"
5,103345257,17,1197502,1,t,"2013-04-01"
9,103352793,14,1208251,1,t,"2013-04-23"
9,103370612,14,1197502,0,f,"2013-04-21"
10,103380854,15,1197502,0,f,"2013-04-05"
9,103394300,14,1208251,1,t,"2013-04-25"
8,103396965,20,1197502,0,f,"2013-03-30"
9,103419700,14,1197502,0,f,"2013-03-25"
12,103429165,18,1197502,0,f,"2013-03-25"
10,103454436,15,1197502,0,f,"2013-03-27"
9,103463693,14,1208252,1,t,"2013-04-24"
10,103478015,15,1197502,0,f,"2013-03-31"
5,103480078,17,1197502,0,f,"2013-03-29"
15,103490413,88,1208252,0,f,"2013-04-28"
10,103493222,15,1197502,0,f,"2013-03-27"
3,103499190,3,1197502,0,f,"2013-04-01"
15,103500641,88,1197502,0,f,"2013-03-31"
12,103502921,18,1197502,0,f,"2013-03-27"
5,103525729,17,1197502,0,f,"2013-03-25"
40,103526202,95,1204576,1,t,"2013-04-05"
5,103561961,17,1197502,0,f,"2013-03-25"
5,103573386,17,1197502,0,f,"2013-03-27"
15,103581220,88,1197502,0,f,"2013-03-25"
3,103581228,3,1197502,1,t,"2013-03-26"
10,103581665,15,1197502,0,f,"2013-03-25"
10,103589374,15,1197502,2,t,"2013-03-27"
15,103592886,88,1197502,0,f,"2013-04-02"
3,103596335,3,1204576,0,f,"2013-04-24"
3,103607265,3,1208251,1,t,"2013-04-23"
10,103623524,15,1208251,0,f,"2013-04-23"
15,103627551,88,1204576,1,t,"2013-04-06"
2,103630385,4,1197502,1,t,"2013-03-28"
5,103635365,17,1197502,0,f,"2013-04-05"
10,103640493,15,1204822,4,t,"2013-04-18"
40,103643287,95,1197502,0,f,"2013-03-25"
3,103646762,3,1197502,1,t,"2013-03-29"
10,103648484,15,1197502,0,f,"2013-03-31"
2,103672492,4,1208251,0,f,"2013-04-23"
40,103676341,95,1208251,0,f,"2013-04-27"
9,103688681,14,1208251,0,f,"2013-04-23"
10,103743887,15,1197502,0,f,"2013-03-30"
15,103753737,88,1197502,0,f,"2013-03-25"
40,103754820,95,1197502,0,f,"2013-04-01"
3,103759429,3,1208252,0,f,"2013-04-28"
2,103767160,4,1204576,0,f,"2013-04-05"
2,103785036,4,1197502,0,f,"2013-03-29"
12,103813672,18,1197502,0,f,"2013-03-26"
2,103818908,4,1197502,0,f,"2013-03-26"
10,103836517,15,1208251,0,f,"2013-04-26"
2,103838814,4,1197502,0,f,"2013-03-31"
12,103843261,18,1197502,0,f,"2013-04-03"
10,103843619,15,1197502,2,t,"2013-03-26"
10,103844015,15,1197502,0,f,"2013-03-28"
40,103849513,95,1197502,0,f,"2013-03-28"
2,103850740,4,1197502,1,t,"2013-03-30"
3,103863090,3,1204576,0,f,"2013-04-06"
5,103875586,17,1208251,1,t,"2013-04-30"
10,103875829,15,1197502,0,f,"2013-03-30"
12,103877491,18,1197502,0,f,"2013-04-16"
5,103877944,17,1197502,0,f,"2013-03-26"
15,103878199,88,1208251,1,t,"2013-04-26"
5,103895607,17,1197502,1,t,"2013-03-30"
9,103906023,14,1208252,0,f,"2013-04-24"
2,103910697,4,1197502,0,f,"2013-04-02"
9,103933295,14,1197502,0,f,"2013-03-27"
5,103941632,17,1200581,0,f,"2013-04-05"
3,103943295,3,1197502,0,f,"2013-04-02"
3,103952257,3,1197502,0,f,"2013-03-25"
12,103976301,18,1197502,0,f,"2013-03-29"
10,103977533,15,1197502,1,t,"2013-03-29"
10,103991038,15,1197502,0,f,"2013-03-30"
10,103999868,15,1204576,0,f,"2013-04-05"
2,104000018,4,1197502,0,f,"2013-03-31"
12,104000348,18,1197502,0,f,"2013-03-26"
10,104017150,15,1197502,0,f,"2013-03-27"
5,104019697,17,1204576,0,f,"2013-04-05"
2,104045294,4,1197502,0,f,"2013-03-29"
10,104047938,15,1204821,5,t,"2013-04-03"
10,104051988,15,1208251,0,f,"2013-04-26"
40,104054173,95,1197502,0,f,"2013-03-31"
15,104062787,88,1197502,0,f,"2013-04-03"
8,104073612,20,1197502,0,f,"2013-04-08"
10,104079182,15,1208251,0,f,"2013-04-23"
10,104086387,15,1197502,0,f,"2013-03-25"
8,104094358,20,1197502,0,f,"2013-03-31"
10,104098232,15,1197502,0,f,"2013-03-29"
5,104103056,17,1197502,0,f,"2013-03-26"
10,104104386,15,1204821,0,f,"2013-04-02"
2,104106042,4,1197502,0,f,"2013-03-31"
40,104108151,95,1197502,0,f,"2013-04-23"
5,104112116,17,1197502,0,f,"2013-04-18"
2,104119249,4,1197502,0,f,"2013-03-27"
10,104210875,15,1208251,0,f,"2013-04-23"
10,104212180,15,1200581,0,f,"2013-04-07"
10,104212926,15,1204576,0,f,"2013-04-05"
10,104249839,15,1197502,0,f,"2013-03-30"
12,104258080,18,1197502,0,f,"2013-03-25"
15,104287452,88,1197502,1,t,"2013-03-31"
2,104299690,4,1197502,0,f,"2013-03-25"
2,104304368,4,1204576,0,f,"2013-04-04"
10,104305801,15,1197502,0,f,"2013-03-29"
10,104308389,15,1208251,0,f,"2013-04-23"
10,104308858,15,1208251,0,f,"2013-04-26"
2,104311303,4,1197502,1,t,"2013-03-30"
5,104316579,17,1204576,1,t,"2013-04-04"
10,104318866,15,1200581,0,f,"2013-03-31"
5,104320218,17,1197502,1,t,"2013-03-31"
5,104320658,17,1197502,1,t,"2013-03-27"
8,104323464,20,1208252,0,f,"2013-04-23"
5,104331355,17,1208252,1,t,"2013-04-25"
3,104349651,3,1208251,0,f,"2013-04-28"
2,104350522,4,1197502,1,t,"2013-03-26"
15,104354556,88,1197502,0,f,"2013-04-05"
10,104355192,15,1204821,6,t,"2013-04-05"
10,104356531,15,1204822,0,f,"2013-04-19"
2,104365459,4,1197502,0,f,"2013-03-29"
5,104376447,17,1197502,0,f,"2013-03-26"
2,104383486,4,1208251,1,t,"2013-04-25"
2,104395878,4,1204576,1,t,"2013-04-06"
12,104396467,18,1197502,0,f,"2013-03-30"
10,104401568,15,1197502,0,f,"2013-03-25"
2,104402069,4,1197502,0,f,"2013-03-31"
12,104405174,18,1197502,0,f,"2013-03-26"
3,104408535,3,1197502,0,f,"2013-03-25"
10,104413782,15,1204822,1,t,"2013-04-18"
8,104427553,20,1197502,0,f,"2013-03-27"
9,104436557,14,1197502,0,f,"2013-04-23"
10,104439048,15,1200581,0,f,"2013-04-05"
5,104447927,17,1197502,0,f,"2013-03-26"
2,104448235,4,1200581,0,f,"2013-04-07"
40,104459071,95,1204821,0,f,"2013-04-04"
5,104464756,17,1197502,0,f,"2013-03-29"
12,104477606,18,1204576,0,f,"2013-04-05"
10,104479321,15,1208251,1,t,"2013-04-24"
40,104479467,95,1197502,0,f,"2013-03-27"
10,104480050,15,1204822,0,f,"2013-04-14"
15,104495350,88,1204576,0,f,"2013-04-04"
2,104502672,4,1197502,1,t,"2013-03-28"
2,104502730,4,1197502,0,f,"2013-04-02"
5,104511801,17,1197502,0,f,"2013-04-23"
12,104515532,18,1197502,0,f,"2013-03-26"
40,104524820,95,1208252,0,f,"2013-04-27"
3,104535365,3,1208251,0,f,"2013-04-24"
9,104545961,14,1197502,0,f,"2013-03-30"
10,104554336,15,1197502,1,t,"2013-03-25"
2,104558657,4,1197502,0,f,"2013-03-29"
10,104559268,15,1208251,0,f,"2013-04-27"
15,104561525,88,1208251,1,t,"2013-04-27"
2,104562308,4,1204576,0,f,"2013-04-07"
2,104567136,4,1208251,1,t,"2013-04-25"
10,104574020,15,1208251,0,f,"2013-04-23"
15,104578545,88,1197502,0,f,"2013-04-17"
12,104579015,18,1197502,0,f,"2013-04-17"
10,104580142,15,1197502,0,f,"2013-03-30"
10,104585017,15,1197502,0,f,"2013-03-25"
15,104588333,88,1208251,1,t,"2013-04-24"
8,104591362,20,1197502,0,f,"2013-03-27"
2,104601809,4,1208252,1,t,"2013-04-24"
2,104602691,4,1208251,0,f,"2013-04-29"
2,104602694,4,1197502,1,t,"2013-03-26"
40,104610456,95,1204576,1,t,"2013-04-05"
2,104614700,4,1200582,0,f,"2013-04-03"
2,104623286,4,1208251,0,f,"2013-04-27"
7,104636179,17,1204576,0,f,"2013-04-07"
12,104641432,15,1197502,0,f,"2013-03-27"
10,104665288,20,1197502,0,f,"2013-03-30"
12,104667175,15,1197502,4,t,"2013-03-28"
7,104672393,17,1197502,0,f,"2013-04-08"
5,104675315,3,1197502,0,f,"2013-03-28"
42,104689637,95,1197502,0,f,"2013-03-31"
12,104692938,15,1197502,1,t,"2013-03-27"
12,104694725,15,1208251,0,f,"2013-04-24"
14,104700487,18,1208252,1,t,"2013-04-25"
11,104712549,14,1197502,0,f,"2013-03-25"
4,104725526,4,1197502,0,f,"2013-03-26"
5,104762666,3,1208251,0,f,"2013-04-27"
14,104774223,18,1197502,1,t,"2013-03-25"
12,104801742,15,1197502,0,f,"2013-03-27"
5,104812539,3,1197502,1,t,"2013-04-21"
4,104818185,4,1197502,0,f,"2013-04-01"
7,104837010,17,1197502,0,f,"2013-03-26"
14,104841944,18,1204576,0,f,"2013-04-05"
14,104844088,18,1197502,0,f,"2013-04-08"
14,104847547,18,1197502,0,f,"2013-03-27"
7,104848154,17,1197502,0,f,"2013-03-29"
12,104848313,15,1197502,0,f,"2013-03-26"
14,104858316,18,1197502,0,f,"2013-03-27"
7,104859335,17,1197502,0,f,"2013-03-25"
17,104874169,88,1200581,0,f,"2013-03-30"
12,104876229,15,1197502,0,f,"2013-03-29"
12,104878501,15,1204821,0,f,"2013-04-20"
42,104883204,95,1197502,0,f,"2013-03-27"
4,104884542,4,1204576,0,f,"2013-04-05"
10,104891551,20,1208251,0,f,"2013-04-23"
12,104904210,15,1197502,0,f,"2013-03-30"
14,104909488,18,1197502,0,f,"2013-04-09"
4,104913135,4,1197502,0,f,"2013-04-01"
17,104924934,88,1197502,0,f,"2013-04-04"
17,104930774,88,1197502,0,f,"2013-04-16"
42,104937021,95,1204822,1,t,"2013-04-02"
4,104949217,4,1208251,0,f,"2013-04-24"
14,104960456,18,1208251,0,f,"2013-04-25"
42,104978333,95,1197502,1,t,"2013-03-30"
11,104984544,14,1197502,0,f,"2013-03-25"
5,104986978,3,1197502,0,f,"2013-03-30"
12,105008291,15,1208251,0,f,"2013-04-23"
7,105010774,17,1200581,0,f,"2013-04-02"
4,105011127,4,1197502,0,f,"2013-03-25"
4,105011299,4,1197502,0,f,"2013-03-26"
12,105026780,15,1197502,0,f,"2013-04-17"
12,105039504,15,1197502,0,f,"2013-03-26"
12,105047424,15,1208251,2,t,"2013-04-26"
11,105051432,14,1208251,0,f,"2013-04-28"
5,105057732,3,1197502,0,f,"2013-03-29"
4,105071295,4,1208251,0,f,"2013-04-23"
12,105085492,15,1204576,0,f,"2013-04-04"
11,105092306,14,1197502,0,f,"2013-04-04"
12,105094051,15,1197502,0,f,"2013-03-27"
4,105097382,4,1208251,0,f,"2013-04-26"
12,105099122,15,1197502,1,t,"2013-03-29"
12,105109938,15,1197502,0,f,"2013-04-24"
4,105110349,4,1208251,0,f,"2013-04-26"
11,105112129,14,1200582,0,f,"2013-03-31"
12,105116821,15,1197502,0,f,"2013-04-24"
11,105117491,14,1197502,0,f,"2013-03-30"
12,105125362,15,1204576,0,f,"2013-04-05"
13,105128463,217,1197502,0,f,"2013-03-26"
4,105132905,4,1204576,2,t,"2013-04-04"
12,105141452,15,1204576,1,t,"2013-04-05"
4,105150199,4,1200988,0,f,"2013-03-15"
12,105154900,15,1200581,1,t,"2013-03-31"
14,105155890,18,1197502,0,f,"2013-03-25"
14,105165443,18,1197502,0,f,"2013-03-25"
11,105168511,14,1197502,0,f,"2013-03-26"
17,105168756,88,1197502,0,f,"2013-03-31"
10,105171167,20,1197502,0,f,"2013-04-23"
10,105179908,20,1197502,1,t,"2013-03-26"
12,105196560,15,1200581,0,f,"2013-03-30"
14,105208143,18,1197502,0,f,"2013-03-29"
7,105211757,17,1197502,0,f,"2013-04-03"
4,105217322,4,1197502,0,f,"2013-03-25"
12,105222109,15,1197502,0,f,"2013-03-30"
5,105250892,3,1197502,0,f,"2013-04-21"
10,105255291,20,1197502,0,f,"2013-03-31"
17,105263636,88,1197502,0,f,"2013-04-06"
4,105263847,4,1197502,0,f,"2013-03-29"
14,105267391,18,1197502,0,f,"2013-03-25"
4,105283968,4,1208252,0,f,"2013-04-24"
7,105284964,17,1204576,0,f,"2013-04-05"
7,105295318,17,1200581,0,f,"2013-03-30"
14,105302529,18,1204576,0,f,"2013-04-04"
12,105333585,15,1197502,0,f,"2013-04-16"
10,105336114,20,1197502,0,f,"2013-03-29"
7,105345549,17,1197502,0,f,"2013-03-26"
11,105354540,14,1204576,0,f,"2013-04-06"
11,105365914,14,1197502,0,f,"2013-03-26"
12,105369220,15,1204822,0,f,"2013-04-03"
12,105377044,15,1208251,0,f,"2013-04-25"
42,105380977,95,1197502,0,f,"2013-03-29"
5,105383626,3,1197502,0,f,"2013-03-28"
42,105389744,95,1197502,0,f,"2013-03-29"
5,105410023,3,1197502,1,t,"2013-03-26"
10,105433651,20,1197502,0,f,"2013-03-25"
17,105437965,88,1197502,1,t,"2013-03-25"
14,105438841,18,1200581,0,f,"2013-03-30"
4,105441440,4,1208251,1,t,"2013-04-23"
14,105453356,18,1197502,0,f,"2013-04-03"
10,105461215,20,1197502,0,f,"2013-03-25"
42,105465837,95,1200582,0,f,"2013-03-30"
14,105499838,18,1197502,1,t,"2013-04-20"
42,105504163,95,1200581,1,t,"2013-03-30"
12,105507252,15,1197502,0,f,"2013-03-26"
12,105510902,15,1197502,1,t,"2013-03-25"
10,105512150,20,1208251,2,t,"2013-04-25"
17,105527870,88,1197502,0,f,"2013-03-29"
7,105531913,17,1204576,0,f,"2013-04-04"
12,105575771,15,1197502,0,f,"2013-03-28"
5,105576697,3,1197502,1,t,"2013-03-30"
